Flodnr,Station,Helt islagd,Snö,Stöpsörja,Överis,Mellanvatten övre,Mellanis,Mellanvatten nedre,Stöpis,Kärnis,Hela istäcket,Isen upp hela sjön,Datum,Anmärkning
1,Torneträsk,,2,0,0,0,0,0,0,51,51,,2/2/2006,
1,Torneträsk,,1,0,0,0,0,0,0,63,63,,2/9/2006,
1,Torneträsk,,7,0,0,0,0,0,0,66,66,,2/16/2006,"Snö ligger fläckvis, halv snö, halv is."
1,Torneträsk,,0,0,0,0,0,0,0,70,70,,2/23/2006,
1,Torneträsk,,5,0,0,0,0,0,0,73,73,,3/2/2006,
1,Torneträsk,,5,0,0,0,0,0,0,80,80,,3/9/2006,
1,Torneträsk,,6,0,0,0,0,0,0,85,85,,3/16/2006,
1,Torneträsk,,0,0,0,0,0,0,0,87,87,,3/23/2006,
1,Torneträsk,,0,0,0,0,0,0,0,91,91,,3/30/2006,
1,Torneträsk,,1,0,0,0,0,0,0,93,93,,4/6/2006,
1,Torneträsk,,2,0,0,0,0,0,0,93,93,,4/13/2006,
1,Torneträsk,,0,0,0,0,0,0,20,71,91,,4/20/2006,
1,Torneträsk,,0,0,0,0,0,0,37,50,87,,4/27/2006,
1,Torneträsk,,0,0,0,0,0,0,50,27,77,,5/4/2006,"De 50 cm består av ""pipis"""
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/11/2006,Isen är ej så bra att man vill gå ut!
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/18/2006,Isen är landlös.
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,6/1/2006,Torneträsk nästan helt isfri
1,Torneträsk,12/27/2005,0,0,0,0,0,0,0,0,0,6/3/2006,6/3/2006,
1,Torneträsk,1/12/2007,4,0,0,0,0,0,0,26,26,,1/18/2007,
1,Torneträsk,,2,0,0,0,0,0,0,32,32,,1/25/2007,
1,Torneträsk,,4,0,0,0,0,0,0,41,41,,2/1/2007,
1,Torneträsk,,3,0,0,0,0,0,0,45,45,,2/8/2007,
1,Torneträsk,,6,0,0,0,0,0,0,52,52,,2/15/2007,
1,Torneträsk,,8,0,0,0,0,0,0,56,56,,2/22/2007,
1,Torneträsk,,7,0,0,0,0,0,0,59,59,,3/1/2007,
1,Torneträsk,,4,0,0,0,0,0,0,64,64,,3/8/2007,
1,Torneträsk,,5,0,0,0,0,0,0,68,68,,3/15/2007,
1,Torneträsk,,9,0,0,0,0,0,0,71,71,,3/22/2007,
1,Torneträsk,,5,0,0,0,0,0,0,70,70,,3/29/2007,
1,Torneträsk,,3,0,0,0,0,0,0,70,70,,4/5/2007,
1,Torneträsk,,1,0,0,0,0,0,0,72,72,,4/12/2007,
1,Torneträsk,,0,0,0,0,0,0,0,65,65,,4/19/2007,
1,Torneträsk,,0,0,0,0,0,0,0,61,61,,4/26/2007,
1,Torneträsk,,0,0,0,0,0,0,40,18,58,,5/3/2007,"De 40 cm består av ""pipis"""
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/10/2007,Isen är så pass dålig att jag ej kan rekommendera nån att gå ur och mäta den!
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/17/2007,Isen landlös (16/5)
1,Torneträsk,1/12/2007,0,0,0,0,0,0,0,0,0,5/27/2007,5/31/2007,Isen har gått upp inom synhåll men det ligger ett stråk av issörja i Nasaviken (nedanför ANS).
1,Torneträsk,,1,0,0,0,0,0,0,18,18,,1/17/2008,Delar av sjön är fortfarande öppen
1,Torneträsk,1/23/2008,0,0,0,0,0,0,0,30,30,,1/30/2008,
1,Torneträsk,,1,0,0,0,0,0,0,37,37,,2/7/2008,
1,Torneträsk,,3,0,0,0,0,0,0,43,43,,2/14/2008,
1,Torneträsk,,11,0,0,0,0,0,0,44,44,,2/21/2008,
1,Torneträsk,,3,0,0,0,0,0,0,51,51,,2/28/2008,
1,Torneträsk,,10,0,0,0,0,0,0,53,53,,3/6/2008,
1,Torneträsk,,3,0,0,0,0,0,0,59,59,,3/13/2008,
1,Torneträsk,,2,0,0,0,0,0,0,62,62,,3/20/2008,
1,Torneträsk,,8,0,0,0,0,0,0,69,69,,3/27/2008,
1,Torneträsk,,0,0,0,0,0,0,0,74,74,,4/3/2008,
1,Torneträsk,,1,0,0,0,0,0,0,72,72,,4/10/2008,
1,Torneträsk,,3,0,0,0,0,0,0,74,74,,4/17/2008,
1,Torneträsk,,1,0,0,0,0,0,0,76,76,,4/23/2008,
1,Torneträsk,,0,0,0,0,0,0,40,30,70,,5/1/2008,
1,Torneträsk,,0,0,0,0,0,0,32,33,65,,5/8/2008,
1,Torneträsk,,1,0,0,0,0,0,30,32,62,,5/15/2008,"De 30 cm består av ""pipis"""
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/22/2008,"Isen verkar vara av sån kvalite att det inte är lönt och gå ut, risk för att man blöter tårna."
1,Torneträsk,1/23/2008,0,0,0,0,0,0,0,0,0,6/7/2008,6/7/2008,
1,Torneträsk,,0,0,0,0,0,0,0,20,20,,12/18/2008,Sjön helt islagd inom syhåll 2008-12-12
1,Torneträsk,,0,0,0,0,0,0,0,29,29,,12/25/2008,Sjön helt öppen 2008-12-27 förutom vid mätplatsen som ligger i skydd av Abiskosoulo
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,1/1/2009,Is endast i vikar
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,1/8/2009,"Sjön är ej frusen, endast vikarna har frusit"
1,Torneträsk,1/16/2009,0,0,0,0,0,0,0,0,0,,1/15/2009,Sjön är inte helt islagd ännu
1,Torneträsk,,0,0,0,0,0,0,0,19,19,,1/22/2009,
1,Torneträsk,,0,0,0,0,0,0,0,33,33,,1/29/2009,
1,Torneträsk,,0,0,0,0,0,0,0,40,40,,2/5/2009,
1,Torneträsk,,7,0,0,0,0,0,0,50,50,,2/12/2009,
1,Torneträsk,,9,0,0,0,0,0,0,55,55,,2/19/2009,
1,Torneträsk,,5,0,0,0,0,0,0,57,57,,2/26/2009,
1,Torneträsk,,8,0,0,0,0,0,0,62,62,,3/5/2009,
1,Torneträsk,,7,0,0,0,0,0,0,67,67,,3/12/2009,
1,Torneträsk,,5,0,0,0,0,0,0,72,72,,3/19/2009,
1,Torneträsk,,3,0,0,0,0,0,0,72,72,,3/26/2009,
1,Torneträsk,,6,0,0,0,0,0,0,76,76,,4/2/2009,
1,Torneträsk,,7,0,0,0,0,0,0,78,78,,4/9/2009,
1,Torneträsk,,0,0,0,0,0,0,0,82,82,,4/16/2009,
1,Torneträsk,,0,0,0,0,0,0,10,70,80,,4/29/2009,
1,Torneträsk,,0,0,0,0,0,0,62,7,69,,5/7/2009,
1,Torneträsk,1/16/2009,0,0,0,0,0,0,0,0,0,5/26/2009,5/14/2009,Isen landlös 2009-05-11
1,Torneträsk,,0,0,0,0,0,0,0,10,10,,12/31/2009,
1,Torneträsk,,3,0,0,0,0,0,0,24,24,,1/7/2010,
1,Torneträsk,,0,0,0,0,0,0,0,27,27,,1/14/2010,
1,Torneträsk,,2,0,0,0,0,0,0,35,35,,1/21/2010,
1,Torneträsk,,0,0,0,0,0,0,0,42,42,,1/28/2010,
1,Torneträsk,,0,0,0,0,0,0,0,57,57,,2/4/2010,
1,Torneträsk,,3,0,0,0,0,0,0,63,63,,2/11/2010,
1,Torneträsk,,0,0,0,0,0,0,0,68,68,,2/18/2010,
1,Torneträsk,,2,0,0,0,0,0,0,78,78,,2/25/2010,
1,Torneträsk,,1,0,0,0,0,0,0,86,86,,3/4/2010,
1,Torneträsk,,1,0,0,0,0,0,0,89,89,,3/11/2010,
1,Torneträsk,,4,0,0,0,0,0,0,90,90,,3/18/2010,
1,Torneträsk,,2,0,0,0,0,0,0,95,95,,3/25/2010,
1,Torneträsk,,3,0,0,0,0,0,0,98,98,,4/1/2010,
1,Torneträsk,,1,0,0,0,0,0,0,100,100,,4/8/2010,
1,Torneträsk,,2,0,0,0,0,0,0,100,100,,4/15/2010,
1,Torneträsk,,1,0,0,0,0,0,0,98,98,,4/22/2010,
1,Torneträsk,,0,0,0,0,0,0,0,96,96,,4/29/2010,
1,Torneträsk,,,,,,,,,,,,5/6/2010,Isobs saknas!
1,Torneträsk,,0,0,0,0,0,0,0,93,93,,5/12/2010,
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/20/2010,Landlöst
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/27/2010,Landlöst
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,6/10/2010,Torneträsk helt isfri med undantag för Pålnoviken och Lerälven-Pieskenjarga
1,Torneträsk,,0,0,0,0,0,0,0,0,0,6/15/2010,6/15/2010,"Islossning inom synhåll, 2010-06-08, is i Pålnoviken"
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,6/18/2010,En hel del issörja har kommit från vikarna i W-NW och driver ännu omkring i Abisko-bassängen
1,Torneträsk,12/14/2010,0,0,0,0,0,0,0,15,15,,12/16/2010,
1,Torneträsk,,,,,,,,,,,,12/23/2010,Isobs saknas!
1,Torneträsk,,,,,,,,,,,,12/30/2010,Isobs saknas!
1,Torneträsk,,5,0,0,0,0,0,0,50,50,,1/6/2011,
1,Torneträsk,,1,0,0,0,0,0,0,57,57,,1/13/2011,
1,Torneträsk,,2,0,0,0,0,0,0,63,63,,1/20/2011,
1,Torneträsk,,7,0,0,0,0,0,0,68,68,,1/27/2011,
1,Torneträsk,,7,0,0,0,0,0,0,71,71,,2/3/2011,
1,Torneträsk,,6,0,0,0,0,0,0,76,76,,2/10/2011,
1,Torneträsk,,6,0,0,0,0,0,0,81,81,,2/17/2011,
1,Torneträsk,,7,0,0,0,0,0,0,86,86,,2/24/2011,
1,Torneträsk,,7,0,0,0,0,0,0,92,92,,3/3/2011,
1,Torneträsk,,10,0,0,0,0,0,0,93,93,,3/10/2011,
1,Torneträsk,,8,0,0,0,0,0,0,94,94,,3/17/2011,
1,Torneträsk,,4,0,0,0,0,0,0,98,98,,3/24/2011,
1,Torneträsk,,10,0,0,0,0,0,2,97,99,,3/31/2011,
1,Torneträsk,,4,0,0,0,0,0,0,101,101,,4/7/2011,
1,Torneträsk,,5,0,0,0,0,0,0,101,101,,4/14/2011,
1,Torneträsk,,1,0,0,0,0,0,3,96,99,,4/21/2011,
1,Torneträsk,,0,0,0,0,0,0,5,93,98,,4/28/2011,
1,Torneträsk,,0,0,0,0,0,0,2,93,95,,5/5/2011,
1,Torneträsk,,0,0,0,0,0,0,3,74,77,,5/13/2011,
1,Torneträsk,,0,0,0,0,0,0,6,71,77,,5/19/2011,
1,Torneträsk,,0,0,0,0,0,0,0,0,0,6/5/2011,5/26/2011,Landlöst
1,Torneträsk,1/25/2012,2,0,0,0,0,0,0,27,27,,2/2/2012,
1,Torneträsk,,2,0,0,0,0,0,0,43,43,,2/9/2012,
1,Torneträsk,,3,0,0,0,0,0,0,45,45,,2/16/2012,
1,Torneträsk,,2,0,0,0,0,0,0,49,49,,2/23/2012,
1,Torneträsk,,10,0,0,0,0,0,0,54,54,,3/1/2012,
1,Torneträsk,,3,0,0,0,0,0,0,56,56,,3/8/2012,
1,Torneträsk,,8,0,0,0,0,0,0,59,59,,3/15/2012,
1,Torneträsk,,5,0,0,0,0,0,0,62,62,,3/22/2012,
1,Torneträsk,,0,0,0,0,0,0,0,63,63,,3/29/2012,5 cm vatten på isen
1,Torneträsk,,2,0,0,0,0,0,4,65,69,,4/5/2012,
1,Torneträsk,,4,0,0,0,0,0,0,70,70,,4/12/2012,
1,Torneträsk,,2,0,0,0,0,0,3,72,75,,4/19/2012,
1,Torneträsk,,2,0,0,0,0,0,3,71,74,,4/26/2012,
1,Torneträsk,,1,0,0,0,0,0,2,68,70,,5/3/2012,
1,Torneträsk,,0,0,0,0,0,0,3,66,69,,5/10/2012,
1,Torneträsk,,0,0,0,0,0,0,11,53,64,,5/17/2012,
1,Torneträsk,,0,0,0,0,0,0,0,0,52,,5/24/2012,"Pipis, snart rutten"
1,Torneträsk,,0,0,0,0,0,0,0,0,0,6/13/2012,5/31/2012,Öppet vatten mot land
1,Torneträsk,12/21/2012,3,0,0,0,0,0,0,30,30,,1/3/2013,Skoter dagligen på isen första gången.
1,Torneträsk,,3,0,0,0,0,0,0,37,37,,1/10/2013,
1,Torneträsk,,5,0,0,0,0,0,0,38,38,,1/17/2013,
1,Torneträsk,,1,0,0,0,0,0,0,43,43,,1/24/2013,
1,Torneträsk,,4,0,0,0,0,0,0,49,49,,1/31/2013,
1,Torneträsk,,1,0,0,0,0,0,0,55,55,,2/7/2013,
1,Torneträsk,,4,0,0,0,0,0,0,60,60,,2/14/2013,
1,Torneträsk,,3,0,0,0,0,0,0,72,72,,2/21/2013,
1,Torneträsk,,0,0,0,0,0,0,4,68,72,,2/28/2013,
1,Torneträsk,,1,0,0,0,0,0,0,78,78,,3/7/2013,
1,Torneträsk,,3,0,0,0,0,0,0,80,80,,3/14/2013,
1,Torneträsk,,0,0,0,0,0,0,0,90,90,,3/28/2013,
1,Torneträsk,,2,0,0,0,0,0,2,87,89,,4/4/2013,
1,Torneträsk,,0,0,0,0,0,0,0,91,91,,4/11/2013,
1,Torneträsk,,1,0,0,0,0,0,3,88,91,,4/18/2013,
1,Torneträsk,,0,0,0,0,0,0,5,84,89,,4/25/2013,
1,Torneträsk,,0,0,0,0,0,0,3,83,86,,5/2/2013,
1,Torneträsk,,0,0,0,0,0,0,7,72,79,,5/8/2013,
1,Torneträsk,,0,0,0,0,0,0,0,0,58,,5/15/2013,"Hela isen pipis, ingen kärnis.. Skoter dagligen på isen sista gången."
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/23/2013,Isen är mer eller mindre landlös 2013-05-12
1,Torneträsk,,0,0,0,0,0,0,0,0,0,6/3/2013,6/3/2013,Isfritt.
1,Torneträsk,1/12/2014,0,0,0,0,0,0,0,24,24,,1/16/2014,
1,Torneträsk,,0,0,0,0,0,0,0,44,44,,1/23/2014,
1,Torneträsk,,0,0,0,0,0,0,0,59,59,,1/30/2014,Skoter på isen första gången.
1,Torneträsk,,6,0,0,0,0,0,0,68,68,,2/6/2014,
1,Torneträsk,,0,0,0,0,0,0,0,69,69,,2/13/2014,
1,Torneträsk,,2,0,0,0,0,0,0,72,72,,2/20/2014,
1,Torneträsk,,0,0,0,0,0,0,0,74,74,,2/27/2014,
1,Torneträsk,,0,0,0,0,0,0,0,79,79,,3/7/2014,
1,Torneträsk,,7,0,0,0,0,0,3,80,83,,3/13/2014,
1,Torneträsk,,0,0,0,0,0,0,2,84,86,,3/20/2014,
1,Torneträsk,,4,0,0,0,0,0,0,86,86,,3/27/2014,
1,Torneträsk,,3,0,0,0,0,0,0,87,87,,4/3/2014,
1,Torneträsk,,3,0,0,0,0,0,0,89,89,,4/10/2014,
1,Torneträsk,,0,0,0,0,0,0,0,88,88,,4/17/2014,
1,Torneträsk,,0,0,0,0,0,0,0,85,85,,4/24/2014,
1,Torneträsk,,2,0,0,0,0,0,4,76,80,,4/30/2014,
1,Torneträsk,,0,0,0,0,0,0,2,78,80,,5/8/2014,
1,Torneträsk,,0,0,0,0,0,0,3,74,77,,5/15/2014,Skoter på isen sista gången.
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/22/2014,Isen landlös.
1,Torneträsk,,0,0,0,0,0,0,0,0,0,6/8/2014,6/8/2014,Isen upp hela sjön.
1,Torneträsk,12/24/2014,0,0,0,0,0,0,0,15,15,,1/2/2015,Isen gångbar 2014-12-25
1,Torneträsk,,0,0,0,0,0,0,0,23,23,,1/8/2015,
1,Torneträsk,,2,0,0,0,0,0,0,35,35,,1/11/2015,
1,Torneträsk,,2,0,0,0,0,0,0,47,47,,1/22/2015,
1,Torneträsk,,12,0,0,0,0,0,0,55,55,,1/29/2015,
1,Torneträsk,,7,0,0,0,0,0,0,59,59,,2/5/2015,
1,Torneträsk,,14,0,0,0,0,0,0,64,64,,2/12/2015,
1,Torneträsk,,14,0,0,0,0,0,0,65,65,,2/19/2015,
1,Torneträsk,,9,0,0,0,0,0,0,68,68,,2/26/2015,
1,Torneträsk,,10,0,0,0,0,0,0,69,69,,3/5/2015,
1,Torneträsk,,25,0,0,0,0,0,0,71,71,,3/12/2015,
1,Torneträsk,,9,0,0,0,0,0,0,76,76,,3/19/2015,
1,Torneträsk,,21,0,0,0,0,0,0,77,77,,3/26/2015,
1,Torneträsk,,23,0,0,0,0,0,0,77,77,,4/2/2015,
1,Torneträsk,,15,0,0,0,0,0,0,78,78,,4/9/2015,
1,Torneträsk,,12,0,0,0,0,0,0,81,81,,4/15/2015,
1,Torneträsk,,1,0,0,0,0,0,0,79,79,,4/23/2015,
1,Torneträsk,,6,0,0,0,0,0,0,77,77,,4/30/2015,
1,Torneträsk,,0,0,0,0,0,0,2,74,76,,5/7/2015,
1,Torneträsk,,1,0,0,0,0,0,4,64,68,,5/13/2015,
1,Torneträsk,,0,0,0,0,0,0,0,0,0,6/8/2015,5/21/2015,"Isen bitvis landlös, ingen ismätning."
1,Torneträsk,1/8/2016,0,0,0,0,0,0,0,30,30,,1/14/2016,Isen först gångbar 2016-01-10
1,Torneträsk,,0,0,0,0,0,0,0,45,45,,1/21/2016,
1,Torneträsk,,7,0,0,0,0,0,0,49,49,,1/28/2016,
1,Torneträsk,,3,0,0,0,0,0,0,55,55,,2/4/2016,
1,Torneträsk,,22,0,0,0,0,0,0,58,58,,2/11/2016,
1,Torneträsk,,16,0,0,0,0,0,0,56,56,,2/18/2016,
1,Torneträsk,,9,0,0,0,0,0,0,61,61,,2/25/2016,
1,Torneträsk,,13,0,0,0,0,0,0,62,62,,3/3/2016,
1,Torneträsk,,11,0,0,0,0,0,0,65,65,,3/10/2016,
1,Torneträsk,,0,0,0,0,0,0,5,68,73,,3/17/2016,"Snön på isen har smält och frusit till ""stöpis"". Inne vid land brister stöpisen och det är vatten under. Längre ut vid mätstället har stöpisen frusit ihop."
1,Torneträsk,,11,0,0,0,0,0,0,76,76,,3/24/2016,
1,Torneträsk,,0,0,0,0,0,0,0,77,77,,3/31/2016,
1,Torneträsk,,2,0,0,0,0,0,0,74,74,,4/7/2016,
1,Torneträsk,,2,0,0,0,0,0,0,75,75,,4/14/2016,
1,Torneträsk,,1,0,0,0,0,0,0,76,76,,4/21/2016,
1,Torneträsk,,0,1,0,0,0,0,0,76,76,,4/28/2016,"Regnade och blåste hela gårdagen. Idag vattenpölar på isen ca 1 cm djupa, i övrigt bra kärnis."
1,Torneträsk,,1,0,0,0,0,0,2,68,70,,5/4/2016,
1,Torneträsk,,0,0,0,0,0,0,3,56,59,,5/12/2016,
1,Torneträsk,,0,0,0,0,0,0,0,0,0,5/29/2016,5/19/2016,Isen landlös.
1,Torneträsk,,0,6,0,0,0,0,0,16,16,,1/26/2017,Hela sjön är fortfarande ej islagd.
1,Torneträsk,,2,0,0,0,0,0,3,20,23,,2/2/2017,Hela sjön är fortfarande ej islagd.
1,Torneträsk,2/6/2017,2,0,0,0,0,0,4,31,35,,2/9/2017,
1,Torneträsk,,0,0,0,0,0,0,0,35,35,,2/16/2017,
1,Torneträsk,,6,0,0,0,0,0,0,41,41,,2/23/2017,
1,Torneträsk,,2,0,0,0,0,0,0,48,48,,3/2/2017,
1,Torneträsk,,1,0,0,0,0,0,0,56,56,,3/9/2017,
1,Torneträsk,,1,0,0,0,0,0,0,56,56,,3/16/2017,
1,Torneträsk,,5,0,0,0,0,0,0,57,57,,3/23/2017,
1,Torneträsk,,5,0,0,0,0,0,0,60,60,,3/30/2017,
1,Torneträsk,,0,0,0,0,0,0,0,65,65,,4/6/2017,
1,Torneträsk,,2,0,0,0,0,0,0,64,64,,4/13/2017,
1,Torneträsk,,2,0,0,0,0,0,0,68,68,,4/20/2017,
1,Torneträsk,,7,0,0,0,0,0,0,68,68,,4/27/2017,
1,Torneträsk,,3,0,0,0,0,0,0,72,72,,5/4/2017,
1,Torneträsk,,0,0,0,0,0,0,0,67,67,,5/11/2017,"Lätt att borra, stora bitar lossnade. Pipis."
1,Torneträsk,,0,0,0,0,0,0,0,60,60,,5/18/2017,
1,Torneträsk,,0,0,0,0,0,0,0,51,51,,5/24/2017,"Pipig våris, 5cm på toppen med smalstavig hård och torr is. Resterande lager mycket poröst, isstavar och isbitar. Isen delvis landlös."
1,Torneträsk,12/17/2017,4,0,0,0,0,0,0,9,9,,12/21/2017,Jämnt snötäcke.
1,Torneträsk,,5,0,0,0,0,0,0,18,18,,12/28/2017,Jämnt snötäcke.
1,Torneträsk,,2,0,0,0,0,0,0,28,28,,1/4/2018,"Ojämnt snötäcke, vinddrivor"
1,Torneträsk,,4,0,0,0,0,0,0,29,29,,1/11/2018,
1,Torneträsk,,0,0,0,0,0,0,0,39,39,,1/18/2018,
1,Torneträsk,,0,0,0,0,0,0,0,53,53,,1/25/2018,Ojämnt snötäcke
1,Torneträsk,,0,0,0,0,0,0,0,62,62,,2/1/2018,Ojämnt snötäcke
1,Torneträsk,,2,0,0,0,0,0,0,74,74,,2/8/2018,Ojämnt snötäcke
1,Torneträsk,,0,0,0,0,0,0,0,77,77,,2/15/2018,Ojämt snötäcke och bitvis avsaknad av snötäcke.
1,Torneträsk,,0,0,0,0,0,0,0,85,85,,2/22/2018,Ojämt snötäcke och bitvis avsaknad av snötäcke.
1,Torneträsk,,0,0,0,0,0,0,0,93,93,,3/1/2018,Ojämt snötäcke och bitvis avsaknad av snötäcke.
1,Torneträsk,,1,0,0,0,0,0,0,95,95,,3/8/2018,Ojämt snötäcke och bitvis avsaknad av snötäcke.
1,Torneträsk,,4,0,0,0,0,0,0,102,102,,3/15/2018,Jämnt snötäcke över hela isen.
1,Torneträsk,,13,0,0,0,0,0,0,105,105,,3/22/2018,Jämt snötäcke
1,Torneträsk,,9,0,0,0,0,0,0,106,106,,3/29/2018,Ojämt snötäcke 
1,Torneträsk,,5,0,0,0,0,0,0,107,107,,4/5/2018,Ojämnt snötäcke
1,Torneträsk,,6,0,0,0,0,0,0,109,109,,4/12/2018,Ojämt snötäcke
1,Torneträsk,,3,0,0,0,0,0,0,109,109,,4/19/2018,Ojämnt snötäcke
1,Torneträsk,,0,0,0,0,0,0,3,104,107,,4/26/2018,"Första 3 cm ""pip-is"". Fläckvis blötsnö/grynig is på ytan"
1,Torneträsk,,0,0,0,0,0,0,2,98,100,,5/3/2018,"Tendens till vattenmättad pipis genom hela istäcket., Torr på ytan"
1,Torneträsk,,0,0,0,0,0,0,95,0,95,,5/9/2018,Isen ganska pipig och vattenmättad groggis kommer upp när man borrar
1,Torneträsk,,0,0,0,0,0,0,0,0,0,,5/17/2018,Isen landlös och ej gångbar
1,Torneträsk,,0,0,0,0,0,0,0,0,0,5/26/2018,5/26/2018,Isfritt.
1,Torneträsk,1/24/2019,6,0,0,0,0,0,0,15,15,,1/24/2019,Ojämnt snötäcke
1,Torneträsk,,3,0,0,0,0,0,0,30,30,,1/31/2019,Ojämnt snötäcke
1,Torneträsk,,4,0,0,0,0,0,0,43,43,,2/7/2019,Ojjämnt snötäcke
1,Torneträsk,,4,0,0,0,0,0,0,51,51,,2/14/2019,Ojämnt snöätcke
1,Torneträsk,,12,0,0,0,0,0,0,49,49,,2/21/2019,"Ojämt snötäcke (mina tre mäthål var 50,45,53 cm"
1,Torneträsk,,3,0,0,0,0,0,4,51,55,,2/27/2019,Ojämt snötäcke
1,Torneträsk,,7,0,0,0,0,0,0,63,63,,3/7/2019,Tämligen jämt snötäcke
1,Torneträsk,,9,0,0,0,0,0,0,60,60,,3/14/2019,Jämnt snötäcke
1,Torneträsk,,11,0,0,0,0,0,10,57,67,,3/20/2019,Jämnt snötäcke
1,Torneträsk,,5,0,0,0,0,0,6,64,68,,3/27/2019,"Ojämt snötäcke, delvis blöt"
1,Torneträsk,,19,0,0,0,0,0,0,68,68,,4/4/2019,Ganska jämnt snötäcke
1,Torneträsk,,11,0,0,0,0,0,0,75,75,,4/11/2019,Ganska jämnt snötäcke
1,Torneträsk,,8,0,0,0,0,0,0,68,68,,4/18/2019,Ganska jämnt snötäcke
1,Torneträsk,,0,0,0,0,0,0,3,62,65,,4/25/2019,
1,Torneträsk,,1,0,0,0,0,0,0,0,63,,5/2/2019,Istärningar - groggis upp när man borrar.
1,Torneträsk,,1,0,0,0,0,0,0,60,60,,5/9/2019,"Fast och fin is, lite blöt i botten. Jämt snötäcke"
1,Torneträsk,,0,0,0,0,0,0,0,0,0,6/1/2019,6/1/2019,Isfritt.